id,t,sensor3
151,28,-0.58556274
151,29,-0.58556274
151,30,-0.55666819
151,31,-0.51814212
151,32,-0.48924757
151,33,-0.47961605
151,34,-0.47961605
151,35,-0.49887909
151,36,-0.52295788
151,37,-0.53740516
151,38,-0.54703667
151,39,-0.54222092
151,40,-0.54222092
151,41,-0.54703667
151,42,-0.56629971
151,43,-0.59519426
151,44,-0.61927306
151,45,-0.62408882
151,46,-0.61927306
151,47,-0.58556274
151,48,-0.5325894
151,49,-0.46998453
152,0,-0.78153606
152,1,-0.7856294
152,2,-0.78212082
152,3,-0.76984078
152,4,-0.74645023
152,5,-0.72890732
152,6,-0.72305968
152,7,-0.72305968
152,8,-0.72305968
152,9,-0.72890732
152,10,-0.72890732
152,11,-0.72305968
152,12,-0.68212622
152,13,-0.58271638
152,14,-0.4131349
152,15,-0.19677232
152,16,-0.033038473
152,17,0.013742626
152,18,0.0078949888
152,19,-0.091514846
152,20,-0.27863924
152,21,-0.40143963
152,22,-0.43652545
152,23,-0.44237309
152,24,-0.44822073
152,25,-0.459916
152,26,-0.51254474
152,27,-0.61195457
152,28,-0.72890732
152,29,-0.83416479
152,30,-0.89731927
152,31,-0.92246412
152,32,-0.92714223
152,33,-0.92246412
152,34,-0.89381069
152,35,-0.84001243
152,36,-0.77568842
152,37,-0.71136441
152,38,-0.65288803
152,39,-0.61780221
152,40,-0.6002593
152,41,-0.58856402
152,42,-0.57686875
152,43,-0.54178292
152,44,-0.46576364
152,45,-0.35465853
152,46,-0.22016287
152,47,-0.068124297
152,48,0.12484774
152,49,0.35875323
153,0,-0.63923258
153,1,-0.62906503
153,2,-0.61971089
153,3,-0.59368197
153,4,-0.55748549
153,5,-0.55748549
153,6,-0.57782059
153,7,-0.58758144
153,8,-0.56968655
153,9,-0.58758144
153,10,-0.59978249
153,11,-0.60588302
153,12,-0.60344281
153,13,-0.57375357
153,14,-0.52494934
153,15,-0.51274828
153,16,-0.53308338
153,17,-0.60303611
153,18,-0.68112288
153,19,-0.70877861
153,20,-0.71325233
153,21,-0.69779766
153,22,-0.6005959
153,23,-0.50054722
153,24,-0.47614511
153,25,-0.48834617
153,26,-0.55341847
153,27,-0.57782059
153,28,-0.59246186
153,29,-0.6005959
153,30,-0.54528444
153,31,-0.43140789
153,32,-0.45581001
153,33,-0.46394405
153,34,-0.46394405
153,35,-0.43140789
153,36,-0.37853664
153,37,-0.28092818
153,38,-0.22398991
153,39,-0.30939732
153,40,-0.41513982
153,41,-0.47207809
153,42,-0.47207809
153,43,-0.49241318
153,44,-0.52088232
153,45,-0.5371504
153,46,-0.51274828
153,47,-0.50461424
153,48,-0.4964802
153,49,-0.4964802
154,0,-0.62696864
154,1,-0.60450211
154,2,-0.57178769
154,3,-0.54577381
154,4,-0.52646048
154,5,-0.52606633
154,6,-0.53473762
154,7,-0.56351055
154,8,-0.59267762
154,9,-0.61277925
154,10,-0.62066225
154,11,-0.61829735
154,12,-0.59386007
154,13,-0.53276687
154,14,-0.47482688
154,15,-0.45906089
154,16,-0.46694388
154,17,-0.49453436
154,18,-0.54143817
154,19,-0.58479463
154,20,-0.6179032
154,21,-0.64234048
154,22,-0.65968306
154,23,-0.66796021
154,24,-0.66835435
154,25,-0.66047136
154,26,-0.63642823
154,27,-0.6179032
154,28,-0.6139617
154,29,-0.61672075
154,30,-0.62893939
154,31,-0.63445748
154,32,-0.63012184
154,33,-0.59110102
154,34,-0.52212483
154,35,-0.47876837
154,36,-0.46694388
154,37,-0.47876837
154,38,-0.48665136
154,39,-0.47088538
154,40,-0.46694388
154,41,-0.50635885
154,42,-0.53434347
154,43,-0.58637123
154,44,-0.6155383
154,45,-0.6202681
154,46,-0.6163266
154,47,-0.61475
154,48,-0.63445748
154,49,-0.64707027
155,0,-0.68996928
155,1,-0.68435126
155,2,-0.67873323
155,3,-0.66749718
155,4,-0.6506431
155,5,-0.63378902
155,6,-0.61693494
155,7,-0.60569888
155,8,-0.5888448
155,9,-0.57199072
155,10,-0.54390059
155,11,-0.5045744
155,12,-0.44277611
155,13,-0.37535979
155,14,-0.31356149
155,15,-0.2517632
155,16,-0.20681899
155,17,-0.17872885
155,18,-0.1674928
155,19,-0.1674928
155,20,-0.18434688
155,21,-0.2517632
155,22,-0.35850571
155,23,-0.46524821
155,24,-0.56075467
155,25,-0.62255296
155,26,-0.64502507
155,27,-0.6506431
155,28,-0.6506431
155,29,-0.63940704
155,30,-0.62255296
155,31,-0.60569888
155,32,-0.58322678
155,33,-0.56075467
155,34,-0.53266453
155,35,-0.5045744
155,36,-0.47648427
155,37,-0.45963019
155,38,-0.44277611
155,39,-0.43154005
155,40,-0.42592203
155,41,-0.42592203
155,42,-0.43154005
155,43,-0.43154005
155,44,-0.40344992
155,45,-0.34165163
155,46,-0.25738123
155,47,-0.17311083
155,48,-0.13378464
155,49,-0.11131253
156,0,-0.72120625
156,1,-0.71476295
156,2,-0.70796169
156,3,-0.70151839
156,4,-0.69471712
156,5,-0.68612606
156,6,-0.67538722
156,7,-0.66071081
156,8,-0.64209683
156,9,-0.61882935
156,10,-0.59448799
156,11,-0.57587401
156,12,-0.56728294
156,13,-0.56620906
156,14,-0.56835682
156,15,-0.58160139
156,16,-0.60307906
156,17,-0.62491469
156,18,-0.64138091
156,19,-0.64997198
156,20,-0.65176178
156,21,-0.65140382
156,22,-0.64746625
156,23,-0.6395911
156,24,-0.63064207
156,25,-0.62348285
156,26,-0.61882935
156,27,-0.61668158
156,28,-0.6156077
156,29,-0.61524974
156,30,-0.61453382
156,31,-0.61345993
156,32,-0.61131217
156,33,-0.60701663
156,34,-0.60128925
156,35,-0.59556187
156,36,-0.58947653
156,37,-0.58088547
156,38,-0.56871479
156,39,-0.55403838
156,40,-0.53327663
156,41,-0.50965119
156,42,-0.48638371
156,43,-0.45166148
156,44,-0.41228575
156,45,-0.38364885
156,46,-0.3693304
156,47,-0.35501195
156,48,-0.34069351
156,49,-0.31205661
157,0,-1.24553
157,1,-1.2383641
157,2,-1.2207249
157,3,-1.1997783
157,4,-1.1871002
157,5,-1.1893051
157,6,-1.19151
157,7,-1.1865489
157,8,-1.1837928
157,9,-1.1887538
157,10,-1.1909587
157,11,-1.1871002
157,12,-1.1771781
157,13,-1.1689098
157,14,-1.1595389
157,15,-1.1463095
157,16,-1.1347338
157,17,-1.1242605
157,18,-1.1121336
157,19,-1.1066214
157,20,-1.1088263
157,21,-1.120402
157,22,-1.1259142
157,23,-1.1237093
157,24,-1.115441
157,25,-1.1088263
157,26,-1.1022116
157,27,-1.0911871
157,28,-1.0729966
157,29,-1.0437817
157,30,-1.0107083
157,31,-0.98535192
157,32,-0.9715713
157,33,-0.96550783
157,34,-0.96220048
157,35,-0.95944436
157,36,-0.95558578
157,37,-0.95503456
157,38,-0.92361475
157,39,-0.84864819
157,40,-0.79132082
157,41,-0.7841549
157,42,-0.80399899
157,43,-0.80896001
157,44,-0.80951123
157,45,-0.80014041
157,46,-0.7797451
157,47,-0.75769611
157,48,-0.73123732
157,49,-0.6816271
158,0,-0.32324909
158,1,-0.22137863
158,2,-0.15655197
158,3,-0.073203413
158,4,-0.022268182
158,5,-0.022268182
158,6,-0.017637707
158,7,-0.0083767559
158,8,-0.0083767559
158,9,-0.026898658
158,10,-0.068572938
158,11,-0.11950817
158,12,-0.1333996
158,13,-0.1333996
158,14,-0.11950817
158,15,-0.077833889
158,16,-0.017637707
158,17,0.010145146
158,18,0.010145146
158,19,-0.0083767559
158,20,-0.04542056
158,21,-0.091725315
158,22,-0.14729102
158,23,-0.21211768
158,24,-0.25842243
158,25,-0.29546624
158,26,-0.33714052
158,27,-0.38344527
158,28,-0.42511955
158,29,-0.48068526
158,30,-0.55477287
158,31,-0.59181667
158,32,-0.61496905
158,33,-0.63812143
158,34,-0.64460409
158,35,-0.6427519
158,36,-0.653402
158,37,-0.65201285
158,38,-0.6621999
158,39,-0.65664333
158,40,-0.56403382
158,41,-0.50383764
158,42,-0.44827193
158,43,-0.39270623
158,44,-0.33251004
158,45,-0.29083576
158,46,-0.2074872
158,47,-0.068572938
158,48,0.056449902
158,49,0.15368989
159,0,-0.54883595
159,1,-0.54883595
159,2,-0.55810111
159,3,-0.55810111
159,4,-0.54420337
159,5,-0.53493821
159,6,-0.53493821
159,7,-0.55346853
159,8,-0.58126401
159,9,-0.6044269
159,10,-0.61044925
159,11,-0.61508183
159,12,-0.62573677
159,13,-0.65028943
159,14,-0.68410726
159,15,-0.70958645
159,16,-0.71746183
159,17,-0.71699858
159,18,-0.71004971
159,19,-0.70912319
159,20,-0.71514554
159,21,-0.7211679
159,22,-0.71977812
159,23,-0.70634364
159,24,-0.67437885
159,25,-0.63314889
159,26,-0.59979432
159,27,-0.58589658
159,28,-0.58589658
159,29,-0.59516174
159,30,-0.62666328
159,31,-0.6451936
159,32,-0.64612011
159,33,-0.63222238
159,34,-0.6044269
159,35,-0.59516174
159,36,-0.59516174
159,37,-0.59516174
159,38,-0.58589658
159,39,-0.58126401
159,40,-0.55810111
159,41,-0.52567306
159,42,-0.45155179
159,43,-0.37743052
159,44,-0.32183957
159,45,-0.26624862
159,46,-0.21992283
159,47,-0.1828622
159,48,-0.13190382
159,49,-0.04388482
160,0,-0.91206481
160,1,-0.94196172
160,2,-0.97141897
160,3,-0.98680708
160,4,-0.99208301
160,5,-0.99296233
160,6,-0.99252267
160,7,-0.99076402
160,8,-0.98680708
160,9,-0.98021217
160,10,-0.96790168
160,11,-0.95207391
160,12,-0.94284104
160,13,-0.94020308
160,14,-0.93844444
160,15,-0.93140987
160,16,-0.91118549
160,17,-0.88612485
160,18,-0.87733164
160,19,-0.87821096
160,20,-0.88700417
160,21,-0.89535772
160,22,-0.89711636
160,23,-0.89755602
160,24,-0.89755602
160,25,-0.89623704
160,26,-0.89052145
160,27,-0.87645232
160,28,-0.85534862
160,29,-0.82852933
160,30,-0.79467548
160,31,-0.75642503
160,32,-0.71685559
160,33,-0.6812431
160,34,-0.65398415
160,35,-0.63683739
160,36,-0.62540622
160,37,-0.61089743
160,38,-0.58979373
160,39,-0.55813818
160,40,-0.50977554
160,41,-0.46141289
160,42,-0.44822308
160,43,-0.45701629
160,44,-0.4702061
160,45,-0.47899931
160,46,-0.48339591
160,47,-0.4702061
160,48,-0.43942987
160,49,-0.39546383
161,0,-0.62973555
161,1,-0.62219141
161,2,-0.60997708
161,3,-0.59345181
161,4,-0.57225636
161,5,-0.54567223
161,6,-0.52052509
161,7,-0.49537794
161,8,-0.47382325
161,9,-0.4630459
161,10,-0.455861
161,11,-0.455861
161,12,-0.455861
161,13,-0.45945345
161,14,-0.46663835
161,15,-0.47741569
161,16,-0.49178549
161,17,-0.50615529
161,18,-0.51334019
161,19,-0.51693264
161,20,-0.52052509
161,21,-0.52052509
161,22,-0.52052509
161,23,-0.51693264
161,24,-0.50615529
161,25,-0.49178549
161,26,-0.47382325
161,27,-0.4486761
161,28,-0.41634405
161,29,-0.38041956
161,30,-0.33371772
161,31,-0.28701587
161,32,-0.23672158
161,33,-0.19361219
161,34,-0.16128014
161,35,-0.13972545
161,36,-0.1289481
161,37,-0.12535565
161,38,-0.12535565
161,39,-0.12535565
161,40,-0.1289481
161,41,-0.13972545
161,42,-0.15409524
161,43,-0.16487259
161,44,-0.16846504
161,45,-0.16487259
161,46,-0.136133
161,47,-0.021174614
161,48,0.11893091
161,49,0.15485541
162,0,-0.5388306
162,1,-0.53413707
162,2,-0.52005647
162,3,-0.50128234
162,4,-0.47312115
162,5,-0.44026642
162,6,-0.40741169
162,7,-0.37455696
162,8,-0.34170224
162,9,-0.31354104
162,10,-0.28537985
162,11,-0.26191218
162,12,-0.25252512
162,13,-0.24783158
162,14,-0.24783158
162,15,-0.25252512
162,16,-0.26191218
162,17,-0.28537985
162,18,-0.32292811
162,19,-0.3651699
162,20,-0.40741169
162,21,-0.44965348
162,22,-0.48250821
162,23,-0.50597587
162,24,-0.52475
162,25,-0.52944354
162,26,-0.53413707
162,27,-0.53413707
162,28,-0.52944354
162,29,-0.52475
162,30,-0.51536294
162,31,-0.50128234
162,32,-0.49189528
162,33,-0.47781468
162,34,-0.46373408
162,35,-0.45434702
162,36,-0.43557289
162,37,-0.41679876
162,38,-0.38863756
162,39,-0.3510893
162,40,-0.29007338
162,41,-0.20089626
162,42,-0.083557947
162,43,0.033780366
162,44,0.12765102
162,45,0.17458634
162,46,0.18866694
162,47,0.17927987
162,48,0.10418335
162,49,0.015006236
163,0,-0.60936854
163,1,-0.62264216
163,2,-0.64008748
163,3,-0.65715356
163,4,-0.67270266
163,5,-0.6878725
163,6,-0.70418009
163,7,-0.72086692
163,8,-0.73376129
163,9,-0.74020848
163,10,-0.74134621
163,11,-0.74058772
163,12,-0.73527828
163,13,-0.71972918
163,14,-0.68863099
163,15,-0.6435007
163,16,-0.59381945
163,17,-0.55361935
163,18,-0.53010609
163,19,-0.52138343
163,20,-0.52024569
163,21,-0.52290041
163,22,-0.53503629
163,23,-0.55854955
163,24,-0.58737226
163,25,-0.613161
163,26,-0.63022708
163,27,-0.63819125
163,28,-0.64046673
163,29,-0.64084598
163,30,-0.6385705
163,31,-0.63098557
163,32,-0.61240251
163,33,-0.58168357
163,34,-0.54110423
163,35,-0.49369846
163,36,-0.44363796
163,37,-0.3905435
163,38,-0.33365657
163,39,-0.26918472
163,40,-0.20471287
163,41,-0.14403348
163,42,-0.10610886
163,43,-0.094731473
163,44,-0.098523935
163,45,-0.14782594
163,46,-0.19712794
163,47,-0.20850533
163,48,-0.2009204
163,49,-0.11369378
164,0,-0.76700055
164,1,-0.74941915
164,2,-0.73518659
164,3,-0.72514007
164,4,-0.7192796
164,5,-0.71760519
164,6,-0.71718658
164,7,-0.71760519
164,8,-0.71802379
164,9,-0.72011681
164,10,-0.72472147
164,11,-0.73183775
164,12,-0.74146566
164,13,-0.75067497
164,14,-0.75820985
164,15,-0.7623959
164,16,-0.76407032
164,17,-0.76448892
164,18,-0.76448892
164,19,-0.7628145
164,20,-0.75904706
164,21,-0.75109357
164,22,-0.73853543
164,23,-0.72137263
164,24,-0.70044239
164,25,-0.67741912
164,26,-0.65230284
164,27,-0.62676794
164,28,-0.60165165
164,29,-0.57234932
164,30,-0.54304698
164,31,-0.51374465
164,32,-0.48025626
164,33,-0.44676788
164,34,-0.41327949
164,35,-0.37979111
164,36,-0.34630272
164,37,-0.31700039
164,38,-0.2918841
164,39,-0.27095386
164,40,-0.25420967
164,41,-0.23746547
164,42,-0.22490733
164,43,-0.21653523
164,44,-0.20816314
164,45,-0.19979104
164,46,-0.1872329
164,47,-0.16211661
164,48,-0.09513984
164,49,0.0053253136
165,0,-0.52794909
165,1,-0.5238179
165,2,-0.51830964
165,3,-0.51142432
165,4,-0.50281767
165,5,-0.49214542
165,6,-0.48009611
165,7,-0.46839107
165,8,-0.45634176
165,9,-0.44601378
165,10,-0.43224314
165,11,-0.41502984
165,12,-0.4012592
165,13,-0.38748856
165,14,-0.38060324
165,15,-0.37716058
165,16,-0.37716058
165,17,-0.37371792
165,18,-0.37371792
165,19,-0.3668326
165,20,-0.35994728
165,21,-0.34273398
165,22,-0.31863536
165,23,-0.29453674
165,24,-0.27043812
165,25,-0.24978216
165,26,-0.23256886
165,27,-0.21535556
165,28,-0.1946996
165,29,-0.17404364
165,30,-0.14650236
165,31,-0.12240374
165,32,-0.10174778
165,33,-0.084534477
165,34,-0.077649157
165,35,-0.074206497
165,36,-0.074206497
165,37,-0.077649157
165,38,-0.091419797
165,39,-0.11207576
165,40,-0.12240374
165,41,-0.11896108
165,42,-0.084534477
165,43,-0.053550537
165,44,-0.050107877
165,45,-0.070763837
165,46,-0.12240374
165,47,-0.16715832
165,48,-0.18437162
165,49,-0.18437162
166,0,-0.79059788
166,1,-0.79885233
166,2,-0.8367257
166,3,-0.90421799
166,4,-0.96248471
166,5,-1.0129825
166,6,-1.0591104
166,7,-1.1003826
166,8,-1.1246604
166,9,-1.1300015
166,10,-1.1290304
166,11,-1.1256315
166,12,-1.1227182
166,13,-1.1173771
166,14,-1.1091226
166,15,-1.1023248
166,16,-1.0964982
166,17,-1.0843593
166,18,-1.0498848
166,19,-1.016867
166,20,-1.0144392
166,21,-1.0304626
166,22,-1.0348326
166,23,-1.0202659
166,24,-0.9780225
166,25,-0.9294669
166,26,-0.89499242
166,27,-0.87120018
166,28,-0.84983571
166,29,-0.82847125
166,30,-0.81633235
166,31,-0.81390456
166,32,-0.81536123
166,33,-0.82264457
166,34,-0.84352348
166,35,-0.88382463
166,36,-0.91490022
166,37,-0.92315467
166,38,-0.91441466
166,39,-0.87654129
166,40,-0.86343128
166,41,-0.87605574
166,42,-0.92266912
166,43,-0.96734027
166,44,-0.99161807
166,45,-0.98627696
166,46,-0.9051891
166,47,-0.78282898
166,48,-0.65221441
166,49,-0.55850209
167,0,-1.2609991
167,1,-1.2844527
167,2,-1.2993258
167,3,-1.3136268
167,4,-1.3227794
167,5,-1.3244955
167,6,-1.3239235
167,7,-1.3199192
167,8,-1.3107666
167,9,-1.302186
167,10,-1.2987537
167,11,-1.2981817
167,12,-1.2987537
167,13,-1.3016139
167,14,-1.3090504
167,15,-1.3124827
167,16,-1.3113386
167,17,-1.302186
167,18,-1.2798764
167,19,-1.2421218
167,20,-1.1923544
167,21,-1.1545998
167,22,-1.1397268
167,23,-1.1328623
167,24,-1.1219936
167,25,-1.0985399
167,26,-1.07051
167,27,-1.0516327
167,28,-1.0447682
167,29,-1.0470564
167,30,-1.069938
167,31,-1.1088366
167,32,-1.1300021
167,33,-1.1219936
167,34,-1.0905314
167,35,-1.0510607
167,36,-1.0361876
167,37,-1.0459123
167,38,-1.069938
167,39,-1.1019722
167,40,-1.1242817
167,41,-1.1197054
167,42,-1.0813788
167,43,-0.99271265
167,44,-0.87544458
167,45,-0.74902387
167,46,-0.64605678
167,47,-0.59457323
167,48,-0.59457323
167,49,-0.61745481
168,0,-0.49617743
168,1,-0.49388025
168,2,-0.4912549
168,3,-0.49059856
168,4,-0.49092673
168,5,-0.49322391
168,6,-0.49683376
168,7,-0.49880278
168,8,-0.49913095
168,9,-0.49880278
168,10,-0.49519292
168,11,-0.48403518
168,12,-0.46532957
168,13,-0.4439986
168,14,-0.42168312
168,15,-0.40068032
168,16,-0.38460006
168,17,-0.37409866
168,18,-0.36589444
168,19,-0.35900289
168,20,-0.35243952
168,21,-0.34587615
168,22,-0.33931277
168,23,-0.33931277
168,24,-0.33931277
168,25,-0.34259446
168,26,-0.35243952
168,27,-0.36359726
168,28,-0.37081697
168,29,-0.37278598
168,30,-0.37147331
168,31,-0.36294092
168,32,-0.34915783
168,33,-0.33603108
168,34,-0.32618602
168,35,-0.32618602
168,36,-0.3327494
168,37,-0.34259446
168,38,-0.35900289
168,39,-0.35572121
168,40,-0.34587615
168,41,-0.31962265
168,42,-0.2802424
168,43,-0.23758046
168,44,-0.19820021
168,45,-0.17194671
168,46,-0.16866503
168,47,-0.16866503
168,48,-0.17851009
168,49,-0.2014819
169,0,-0.78347398
169,1,-0.68635989
169,2,-0.58045357
169,3,-0.5944412
169,4,-0.79146691
169,5,-0.91655625
169,6,-0.9161566
169,7,-0.87579231
169,8,-0.86979761
169,9,-0.85580999
169,10,-0.76429095
169,11,-0.63120867
169,12,-0.59484085
169,13,-0.61002741
169,14,-0.68276307
169,15,-0.71873125
169,16,-0.7071415
169,17,-0.67796731
169,18,-0.67437049
169,19,-0.68076484
169,20,-0.67676837
169,21,-0.65159064
169,22,-0.63800266
169,23,-0.64080019
169,24,-0.65478782
169,25,-0.65918393
169,26,-0.65958357
169,27,-0.6623811
169,28,-0.66038287
169,29,-0.63120867
169,30,-0.61002741
169,31,-0.59923696
169,32,-0.57645711
169,33,-0.56846418
169,34,-0.57645711
169,35,-0.5884465
169,36,-0.61921928
169,37,-0.64879312
169,38,-0.57246064
169,39,-0.44057731
169,40,-0.44457378
169,41,-0.48054196
169,42,-0.43258438
169,43,-0.42858792
169,44,-0.45656317
169,45,-0.4525667
169,46,-0.42059499
169,47,-0.41659852
169,48,-0.44057731
169,49,-0.50452074
170,0,-0.28741738
170,1,-0.26175214
170,2,-0.37467921
170,3,-0.55433591
170,4,-0.66726298
170,5,-0.69292823
170,6,-0.68266213
170,7,-0.68266213
170,8,-0.70576085
170,9,-0.72423982
170,10,-0.71808017
170,11,-0.68266213
170,12,-0.65186384
170,13,-0.64673079
170,14,-0.65186384
170,15,-0.66212994
170,16,-0.69292823
170,17,-0.73450592
170,18,-0.74528532
170,19,-0.73501923
170,20,-0.7108939
170,21,-0.68266213
170,22,-0.63133164
170,23,-0.57486811
170,24,-0.52867067
170,25,-0.51327152
170,26,-0.50813847
170,27,-0.47220713
170,28,-0.37981226
170,29,-0.32334872
170,30,-0.32334872
170,31,-0.39007835
170,32,-0.46194104
170,33,-0.53380372
170,34,-0.57486811
170,35,-0.59026725
170,36,-0.58000116
170,37,-0.56973506
170,38,-0.53893677
170,39,-0.52867067
170,40,-0.60053335
170,41,-0.64673079
170,42,-0.64673079
170,43,-0.66212994
170,44,-0.68779518
170,45,-0.65186384
170,46,-0.48760628
170,47,-0.32334872
170,48,-0.2258208
170,49,-0.16935726
171,0,-0.7231198
171,1,-0.81709616
171,2,-0.87677116
171,3,-0.90355442
171,4,-0.92047017
171,5,-0.93456662
171,6,-0.94631367
171,7,-0.95712095
171,8,-0.95994024
171,9,-0.95806072
171,10,-0.94584379
171,11,-0.9223497
171,12,-0.90778336
171,13,-0.90637371
171,14,-0.90966289
171,15,-0.91248218
171,16,-0.9120123
171,17,-0.90543395
171,18,-0.89086761
171,19,-0.86737352
171,20,-0.82931309
171,21,-0.77809597
171,22,-0.73486684
171,23,-0.71184263
171,24,-0.69962571
171,25,-0.69398712
171,26,-0.69398712
171,27,-0.70338476
171,28,-0.72687885
171,29,-0.74191507
171,30,-0.74661389
171,31,-0.75272235
171,32,-0.78467432
171,33,-0.82696368
171,34,-0.84340955
171,35,-0.82179498
171,36,-0.7696381
171,37,-0.73157767
171,38,-0.72030051
171,39,-0.7799755
171,40,-0.80299971
171,41,-0.78279479
171,42,-0.74285483
171,43,-0.70385464
171,44,-0.65451705
171,45,-0.58168537
171,46,-0.47831136
171,47,-0.37493736
171,48,-0.3091539
171,49,-0.28565981
172,0,-0.81306966
172,1,-0.78046018
172,2,-0.75047446
172,3,-0.76321839
172,4,-0.81831716
172,5,-0.85654895
172,6,-0.85767342
172,7,-0.84305538
172,8,-0.83256038
172,9,-0.83855752
172,10,-0.86067199
172,11,-0.87004253
172,12,-0.86367056
172,13,-0.83555895
172,14,-0.81007108
172,15,-0.80669769
172,16,-0.81082073
172,17,-0.8085718
172,18,-0.7789609
172,19,-0.74410249
172,20,-0.74335285
172,21,-0.7842084
172,22,-0.83630859
172,23,-0.84417984
172,24,-0.80932144
172,25,-0.73248303
172,26,-0.69874909
172,27,-0.69237712
172,28,-0.68225694
172,29,-0.63053157
172,30,-0.52333261
172,31,-0.41613365
172,32,-0.35616221
172,33,-0.34116934
172,34,-0.35616221
172,35,-0.5353269
172,36,-0.67101229
172,37,-0.6867548
172,38,-0.64252586
172,39,-0.62640853
172,40,-0.59829692
172,41,-0.59155013
172,42,-0.64290068
172,43,-0.71674052
172,44,-0.6972498
172,45,-0.6294071
172,46,-0.56006512
172,47,-0.51658582
172,48,-0.47985331
172,49,-0.4273783
173,0,-0.79581996
173,1,-0.78521836
173,2,-0.77991756
173,3,-0.78105345
173,4,-0.7871115
173,5,-0.79960624
173,6,-0.81323687
173,7,-0.82080944
173,8,-0.82459572
173,9,-0.83027515
173,10,-0.84466303
173,11,-0.86473034
173,12,-0.87646783
173,13,-0.87798234
173,14,-0.87306017
173,15,-0.86435171
173,16,-0.85905092
173,17,-0.85791503
173,18,-0.85791503
173,19,-0.86094406
173,20,-0.86738074
173,21,-0.87154566
173,22,-0.87003114
173,23,-0.85829366
173,24,-0.83822635
173,25,-0.82118807
173,26,-0.80680019
173,27,-0.79051916
173,28,-0.76742282
173,29,-0.73372489
173,30,-0.69813381
173,31,-0.68261004
173,32,-0.68942536
173,33,-0.70987129
173,34,-0.732589
173,35,-0.74924866
173,36,-0.75454946
173,37,-0.75341357
173,38,-0.75303494
173,39,-0.75530671
173,40,-0.76250065
173,41,-0.77575265
173,42,-0.77878168
173,43,-0.77310225
173,44,-0.7511418
173,45,-0.71706524
173,46,-0.6780665
173,47,-0.63755326
173,48,-0.59817589
173,49,-0.56182756
174,0,-1.0051272
174,1,-1.0293063
174,2,-1.0530204
174,3,-1.0618551
174,4,-1.0609251
174,5,-1.0595302
174,6,-1.0609251
174,7,-1.06418
174,8,-1.065575
174,9,-1.06418
174,10,-1.0590652
174,11,-1.0530204
174,12,-1.0460457
174,13,-1.0353511
174,14,-1.0218666
174,15,-1.0144268
174,16,-1.0167518
174,17,-1.0283763
174,18,-1.0320962
174,19,-1.0307012
174,20,-1.0227965
174,21,-1.0046622
174,22,-0.98001809
174,23,-0.95165413
174,24,-0.92329016
174,25,-0.8977161
174,26,-0.86563227
174,27,-0.82424878
174,28,-0.78751512
174,29,-0.77403061
174,30,-0.77589054
174,31,-0.79727976
174,32,-0.82982857
174,33,-0.85679759
174,34,-0.86888715
174,35,-0.87586189
174,36,-0.88097671
174,37,-0.88516155
174,38,-0.88609152
174,39,-0.88237166
174,40,-0.87539691
174,41,-0.83773328
174,42,-0.77868044
174,43,-0.72241749
174,44,-0.68428888
174,45,-0.6563899
174,46,-0.62663099
174,47,-0.60384682
174,48,-0.58757241
174,49,-0.55967343
175,0,-0.51171093
175,1,-0.52750101
175,2,-0.53888456
175,3,-0.54733041
175,4,-0.55247137
175,5,-0.55504185
175,6,-0.5568779
175,7,-0.55797954
175,8,-0.55834675
175,9,-0.55761233
175,10,-0.55540906
175,11,-0.55063531
175,12,-0.54659599
175,13,-0.54439272
175,14,-0.54255667
175,15,-0.53888456
175,16,-0.52933706
175,17,-0.51538304
175,18,-0.51171093
175,19,-0.50803882
175,20,-0.51171093
175,21,-0.52199284
175,22,-0.53815013
175,23,-0.553573
175,24,-0.56165165
175,25,-0.56348771
175,26,-0.56385492
175,27,-0.56385492
175,28,-0.56458934
175,29,-0.5664254
175,30,-0.56752703
175,31,-0.56789424
175,32,-0.56862866
175,33,-0.56899587
175,34,-0.56862866
175,35,-0.56569097
175,36,-0.55394021
175,37,-0.53815013
175,38,-0.52125842
175,39,-0.50803882
175,40,-0.49702248
175,41,-0.47866192
175,42,-0.46397347
175,43,-0.45662925
175,44,-0.45662925
175,45,-0.46397347
175,46,-0.46764558
175,47,-0.4713177
175,48,-0.46397347
175,49,-0.45295714
176,0,-0.69122116
176,1,-0.70166559
176,2,-0.71571156
176,3,-0.721474
176,4,-0.71427094
176,5,-0.70274605
176,6,-0.70202575
176,7,-0.71066942
176,8,-0.73011767
176,9,-0.74056211
176,10,-0.74056211
176,11,-0.72831691
176,12,-0.71715217
176,13,-0.71571156
176,14,-0.71823263
176,15,-0.72651614
176,16,-0.73840119
176,17,-0.74920578
176,18,-0.75136669
176,19,-0.74560425
176,20,-0.72579584
176,21,-0.70418666
176,22,-0.69122116
176,23,-0.68257749
176,24,-0.66817137
176,25,-0.63467715
176,26,-0.57597223
176,27,-0.50610257
176,28,-0.45352024
176,29,-0.44631719
176,30,-0.46432483
176,31,-0.52663128
176,32,-0.5846159
176,33,-0.61991088
176,34,-0.63899899
176,35,-0.65448556
176,36,-0.67249321
176,37,-0.69230162
176,38,-0.71030926
176,39,-0.69986483
176,40,-0.67033229
176,41,-0.6220718
176,42,-0.55544351
176,43,-0.49673859
176,44,-0.4607233
176,45,-0.42830954
176,46,-0.40309884
176,47,-0.38869272
176,48,-0.37428661
176,49,-0.35267743
177,0,-0.63533941
177,1,-0.66817644
177,2,-0.65175792
